shade_id,brand,product,shade_name,hex,undertone,depth,source,source_url
PUBLIC-03126,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,#DC834F,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03127,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,#D0895A,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03128,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,warm,#C87D53,warm,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03129,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,#C97F53,cool,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03130,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,warm,#D07741,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03131,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,warm,#C77341,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03132,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,#AD6639,cool,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03133,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,#C4733F,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03134,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,#C46B3E,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03135,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,#AB5328,cool,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03136,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,warm,#82472C,warm,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03137,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,#83432D,cool,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03138,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,#87452A,neutral,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03139,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,#6B3927,neutral,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03140,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,#613B21,cool,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03141,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,#7C4123,cool,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980
PUBLIC-03142,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,porcelain,#EFDDD4,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03143,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,cool bone,#D8BEB0,cool,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03144,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,ecru,#EEDFD4,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03145,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,bone,#D7BEA8,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03146,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,sand,#E6C5A7,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03147,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,pure beige,#CFAF9C,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03148,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,fresco,#E6C5B6,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03149,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,desert beige,#EBCAB1,neutral,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03150,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,buff,#CEB096,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03151,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,dawn,#ECC19A,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03152,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,pebble,#D9B7AA,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03153,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,ivory beige,#E1B69C,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03154,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,wheat,#D0A189,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03155,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,tawny,#DCB089,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03156,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,cashew,#C5A27E,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03157,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,shell beige,#D5A383,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03158,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,spiced sand,#BF9E79,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03159,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,honey bronze,#DD9C68,warm,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03160,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,bronze,#C6845E,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03161,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,rich caramel,#B38763,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03162,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,mocha,#A97D5B,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03163,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,sandalwood,#92543B,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03164,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,rich amber,#784238,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03165,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,rich espresso,#653B2B,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03166,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,amber honey,#B06D4E,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03167,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,rich cocoa,#A45940,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03168,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,rich spice,#7E4738,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03169,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,intense java,#603730,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152
PUBLIC-03170,Au Naturale,Creme Starter Kit,fair,#D5A587,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/creme-starter-kit?productId=pimprod2014514
PUBLIC-03171,Au Naturale,Creme Starter Kit,light,#DDC2AD,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/creme-starter-kit?productId=pimprod2014514
PUBLIC-03172,Au Naturale,Creme Starter Kit,medium,#C29679,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/creme-starter-kit?productId=pimprod2014514
PUBLIC-03173,Au Naturale,Creme Starter Kit,tan,#976046,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/creme-starter-kit?productId=pimprod2014514
PUBLIC-03174,Au Naturale,Creme Starter Kit,deep,#593B32,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/creme-starter-kit?productId=pimprod2014514
PUBLIC-03175,Dermablend,Leg and Body Makeup,fair nude,#FEEBD3,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03176,Dermablend,Leg and Body Makeup,fair ivory,#EEC6AD,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03177,Dermablend,Leg and Body Makeup,light natural,#E9B69D,neutral,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03178,Dermablend,Leg and Body Makeup,light sand,#E4A78A,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03179,Dermablend,Leg and Body Makeup,light beige,#CC9079,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03180,Dermablend,Leg and Body Makeup,medium natural,#D29F82,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03181,Dermablend,Leg and Body Makeup,medium golden,#C88E6E,warm,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03182,Dermablend,Leg and Body Makeup,medium bronze,#B98263,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03183,Dermablend,Leg and Body Makeup,tan honey,#B5744A,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03184,Dermablend,Leg and Body Makeup,tan golden,#A96A37,warm,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03185,Dermablend,Leg and Body Makeup,deep golden,#965B18,warm,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03186,Dermablend,Leg and Body Makeup,deep natural,#764118,neutral,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799
PUBLIC-03187,Dose Of Colors,Meet Your Hue Foundation,medium tan,#AE6C34,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03188,Dose Of Colors,Meet Your Hue Foundation,fair,#FCECE3,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03189,Dose Of Colors,Meet Your Hue Foundation,fair,#FEEADD,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03190,Dose Of Colors,Meet Your Hue Foundation,fair,#FCE7D6,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03191,Dose Of Colors,Meet Your Hue Foundation,fair,#FCD9BA,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03192,Dose Of Colors,Meet Your Hue Foundation,fair,#FAE2D2,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03193,Dose Of Colors,Meet Your Hue Foundation,fair,#F5D1B6,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03194,Dose Of Colors,Meet Your Hue Foundation,fair,#F5D0B3,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03195,Dose Of Colors,Meet Your Hue Foundation,light,#F2CDAD,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03196,Dose Of Colors,Meet Your Hue Foundation,light,#F0D0AA,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03197,Dose Of Colors,Meet Your Hue Foundation,light,#F0CCA6,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03198,Dose Of Colors,Meet Your Hue Foundation,light,#EAC59C,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03199,Dose Of Colors,Meet Your Hue Foundation,light,#F2C99D,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03200,Dose Of Colors,Meet Your Hue Foundation,light,#F0C596,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03201,Dose Of Colors,Meet Your Hue Foundation,light,#F0BE94,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03202,Dose Of Colors,Meet Your Hue Foundation,light medium,#E8BE8C,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03203,Dose Of Colors,Meet Your Hue Foundation,light medium,#E4B07A,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03204,Dose Of Colors,Meet Your Hue Foundation,light medium,#DFA575,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03205,Dose Of Colors,Meet Your Hue Foundation,light medium,#E1AF7B,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03206,Dose Of Colors,Meet Your Hue Foundation,light medium,#DCA96D,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03207,Dose Of Colors,Meet Your Hue Foundation,light medium,#E6A870,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03208,Dose Of Colors,Meet Your Hue Foundation,medium tan,#CD905F,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03209,Dose Of Colors,Meet Your Hue Foundation,light medium,#DC956D,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03210,Dose Of Colors,Meet Your Hue Foundation,medium tan,#CB8D56,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03211,Dose Of Colors,Meet Your Hue Foundation,medium tan,#CA8855,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03212,Dose Of Colors,Meet Your Hue Foundation,medium tan,#BA7B4D,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03213,Dose Of Colors,Meet Your Hue Foundation,medium tan,#B6733F,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03214,Dose Of Colors,Meet Your Hue Foundation,medium tan,#A26136,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03215,Dose Of Colors,Meet Your Hue Foundation,dark,#935933,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03216,Dose Of Colors,Meet Your Hue Foundation,dark,#8B512E,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03217,Dose Of Colors,Meet Your Hue Foundation,dark,#7E4A32,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03218,Dose Of Colors,Meet Your Hue Foundation,dark,#794427,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03219,Dose Of Colors,Meet Your Hue Foundation,dark,#714226,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03220,Dose Of Colors,Meet Your Hue Foundation,dark,#6B3F2A,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03221,Dose Of Colors,Meet Your Hue Foundation,dark,#603D2A,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03222,Dose Of Colors,Meet Your Hue Foundation,deep,#5F3926,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03223,Dose Of Colors,Meet Your Hue Foundation,deep,#5D3927,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03224,Dose Of Colors,Meet Your Hue Foundation,deep,#503628,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03225,Dose Of Colors,Meet Your Hue Foundation,deep,#4D3329,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03226,Dose Of Colors,Meet Your Hue Foundation,deep,#4A3029,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03227,Dose Of Colors,Meet Your Hue Foundation,deep,#442E24,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03228,Dose Of Colors,Meet Your Hue Foundation,deep,#3D2A24,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052
PUBLIC-03229,ILIA,Super Serum Skin Tint SPF 40 Foundation,rendevous,#FEE4D1,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03230,ILIA,Super Serum Skin Tint SPF 40 Foundation,tulum,#F3D8C4,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03231,ILIA,Super Serum Skin Tint SPF 40 Foundation,balos,#E9C8B0,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03232,ILIA,Super Serum Skin Tint SPF 40 Foundation,formosa,#EDC5A7,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03233,ILIA,Super Serum Skin Tint SPF 40 Foundation,bom bom,#EDC5A7,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03234,ILIA,Super Serum Skin Tint SPF 40 Foundation,ora,#FAC7A3,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03235,ILIA,Super Serum Skin Tint SPF 40 Foundation,diaz,#DCAE91,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03236,ILIA,Super Serum Skin Tint SPF 40 Foundation,shela,#DFAB87,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03237,ILIA,Super Serum Skin Tint SPF 40 Foundation,paloma,#DFAB87,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03238,ILIA,Super Serum Skin Tint SPF 40 Foundation,porto ferro,#E3C2AC,unknown,light,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03239,ILIA,Super Serum Skin Tint SPF 40 Foundation,matira,#CD9B75,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03240,ILIA,Super Serum Skin Tint SPF 40 Foundation,kokkini,#CB9876,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03241,ILIA,Super Serum Skin Tint SPF 40 Foundation,kamari,#DE9E7C,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03242,ILIA,Super Serum Skin Tint SPF 40 Foundation,dominica,#C48160,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03243,ILIA,Super Serum Skin Tint SPF 40 Foundation,porto covo,#A66F49,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03244,ILIA,Super Serum Skin Tint SPF 40 Foundation,pavones,#A16554,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03245,ILIA,Super Serum Skin Tint SPF 40 Foundation,miho,#835142,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03246,ILIA,Super Serum Skin Tint SPF 40 Foundation,roque,#6E5044,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418
PUBLIC-03247,NARS,Soft Matte Complete Foundation,mali,#5C3B27,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03248,NARS,Soft Matte Complete Foundation,zambia,#663D33,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
PUBLIC-03249,NARS,Soft Matte Complete Foundation,namibia,#754632,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720
